#VEX MAG data extended wrt ASPERA time intervals, original data with gaps and flag 
2007-02-06T13:39:20.274000	-4.605	0.595	-0.246	4.65
2007-02-06T13:39:21.274000	-4.674	0.648	-0.198	4.723
2007-02-06T13:39:22.274000	-4.69	0.742	-0.162	4.751
2007-02-06T13:39:23.274000	-4.644	0.799	-0.175	4.716
2007-02-06T13:39:24.274000	-4.598	0.819	-0.277	4.679
2007-02-06T13:39:25.274000	-4.666	0.912	-0.219	4.759
2007-02-06T13:39:26.274000	-4.659	1.155	0.08	4.801
2007-02-06T13:39:27.274000	-4.775	1.218	-0.04	4.928
2007-02-06T13:39:28.274000	-4.925	1.249	-0.074	5.082
2007-02-06T13:39:29.274000	-4.862	1.088	-0.151	4.985
2007-02-06T13:39:30.274000	-4.898	0.958	-0.239	4.996
2007-02-06T13:39:31.274000	-4.974	0.876	-0.26	5.057
2007-02-06T13:39:32.274000	-5.084	0.865	-0.118	5.159
2007-02-06T13:39:33.274000	-5.075	0.926	-0.059	5.16
2007-02-06T13:39:34.273000	-4.93	0.916	-0.137	5.017
2007-02-06T13:39:35.273000	-4.85	0.863	-0.169	4.929
2007-02-06T13:39:36.273000	-4.867	0.79	-0.101	4.932
2007-02-06T13:39:37.273000	-4.903	0.745	-0.063	4.96
2007-02-06T13:39:38.273000	-4.949	0.715	-0.145	5.003
2007-02-06T13:39:39.273000	-4.977	0.656	-0.165	5.023
2007-02-06T13:39:40.273000	-4.915	0.67	-0.21	4.965
2007-02-06T13:39:41.273000	-4.869	0.627	-0.291	4.918
2007-02-06T13:39:42.273000	-4.861	0.612	-0.324	4.91
2007-02-06T13:39:43.273000	-4.79	0.56	-0.421	4.841
2007-02-06T13:39:44.273000	-4.708	0.534	-0.411	4.756
2007-02-06T13:39:45.273000	-4.691	0.517	-0.356	4.733
2007-02-06T13:39:46.273000	-4.729	0.508	-0.381	4.771
2007-02-06T13:39:47.273000	-4.771	0.496	-0.463	4.819
2007-02-06T13:39:48.273000	-4.85	0.477	-0.594	4.91
2007-02-06T13:39:49.273000	-4.877	0.444	-0.548	4.928
2007-02-06T13:39:50.273000	-4.792	0.447	-0.546	4.844
2007-02-06T13:39:51.273000	-4.774	0.571	-0.628	4.849
2007-02-06T13:39:52.273000	-4.773	0.662	-0.608	4.857
2007-02-06T13:39:53.273000	-4.731	0.522	-0.557	4.792
2007-02-06T13:39:54.273000	-4.803	0.534	-0.47	4.855
2007-02-06T13:39:55.273000	-4.795	0.606	-0.435	4.853
2007-02-06T13:39:56.272000	-4.75	0.737	-0.452	4.828
2007-02-06T13:39:57.272000	-4.86	0.78	-0.517	4.95
2007-02-06T13:39:58.272000	-4.866	0.573	-0.614	4.938
2007-02-06T13:39:59.272000	-4.787	0.53	-0.63	4.857
2007-02-06T13:40:00.272000	-4.745	0.621	-0.649	4.829
2007-02-06T13:40:01.272000	-4.752	0.638	-0.648	4.838
2007-02-06T13:40:02.272000	-4.799	0.643	-0.618	4.881
2007-02-06T13:40:03.272000	-4.762	0.561	-0.62	4.835
2007-02-06T13:40:04.272000	-4.963	0.531	-0.658	5.035
2007-02-06T13:40:05.272000	-5.553	0.694	-0.665	5.636
2007-02-06T13:40:06.272000	-5.478	0.506	-0.648	5.539
2007-02-06T13:40:07.272000	-5.446	0.61	-0.722	5.528
2007-02-06T13:40:08.272000	-5.462	0.669	-0.792	5.559
2007-02-06T13:40:09.272000	-5.445	0.663	-0.76	5.538
2007-02-06T13:40:10.272000	-5.394	0.613	-0.793	5.486
2007-02-06T13:40:11.272000	-5.416	0.497	-0.799	5.497
2007-02-06T13:40:12.272000	-5.38	0.479	-0.807	5.461
2007-02-06T13:40:13.272000	-5.368	0.518	-0.764	5.447
2007-02-06T13:40:14.272000	-5.453	0.564	-0.716	5.529
2007-02-06T13:40:15.272000	-5.532	0.521	-0.816	5.616
2007-02-06T13:40:16.272000	-5.563	0.495	-0.818	5.645
2007-02-06T13:40:17.272000	-5.524	0.541	-0.743	5.6
2007-02-06T13:40:18.271000	-5.43	0.604	-0.666	5.504
2007-02-06T13:40:19.271000	-5.481	0.528	-0.63	5.542
2007-02-06T13:40:20.271000	-5.489	0.469	-0.713	5.555
2007-02-06T13:40:21.271000	-5.467	0.46	-0.857	5.553
2007-02-06T13:40:22.271000	-5.452	0.28	-0.992	5.548
2007-02-06T13:40:23.271000	-5.345	0.167	-0.907	5.425
2007-02-06T13:40:24.271000	-5.332	0.232	-0.792	5.396
2007-02-06T13:40:25.271000	-5.336	0.252	-0.751	5.395
2007-02-06T13:40:26.271000	-5.26	0.574	-0.76	5.345
2007-02-06T13:40:27.271000	-5.33	0.666	-0.821	5.434
2007-02-06T13:40:28.271000	-5.379	0.544	-0.868	5.476
2007-02-06T13:40:29.271000	-5.282	0.6	-0.879	5.389
2007-02-06T13:40:30.271000	-5.263	0.772	-0.736	5.37
2007-02-06T13:40:31.271000	-5.305	0.843	-0.517	5.396
2007-02-06T13:40:32.271000	-5.324	0.947	-0.593	5.44
2007-02-06T13:40:33.271000	-5.321	0.905	-0.787	5.455
2007-02-06T13:40:34.271000	-5.253	0.798	-0.782	5.371
2007-02-06T13:40:35.271000	-5.149	0.772	-0.733	5.258
2007-02-06T13:40:36.271000	-5.074	0.725	-0.653	5.167
2007-02-06T13:40:37.271000	-5.068	1.005	-0.409	5.183
2007-02-06T13:40:38.271000	-5.127	1.332	-0.084	5.298
2007-02-06T13:40:39.271000	-5.041	1.648	0.196	5.307
2007-02-06T13:40:40.270000	-5.365	1.724	-0.089	5.636
2007-02-06T13:40:41.270000	-5.475	1.219	-0.65	5.647
2007-02-06T13:40:42.270000	-5.296	1.025	-0.877	5.466
2007-02-06T13:40:43.270000	-5.153	1.029	-1.139	5.377
2007-02-06T13:40:44.270000	-5.157	0.924	-1.247	5.386
2007-02-06T13:40:45.270000	-5.039	0.969	-1.363	5.309
2007-02-06T13:40:46.270000	-4.906	1.313	-1.465	5.286
2007-02-06T13:40:47.270000	-4.873	1.445	-1.699	5.36
2007-02-06T13:40:48.270000	-5.02	1.151	-1.691	5.421
2007-02-06T13:40:49.270000	-5.097	0.951	-1.445	5.383
2007-02-06T13:40:50.270000	-5.117	1.19	-1.371	5.43
2007-02-06T13:40:51.270000	-5.383	0.982	-1.53	5.682
2007-02-06T13:40:52.270000	-5.301	0.803	-1.552	5.582
2007-02-06T13:40:53.270000	-5.179	0.827	-1.532	5.464
2007-02-06T13:40:54.270000	-5.159	0.978	-1.566	5.48
2007-02-06T13:40:55.270000	-5.08	1.039	-1.601	5.427
2007-02-06T13:40:56.270000	-5.146	1.096	-1.648	5.514
2007-02-06T13:40:57.270000	-5.212	0.939	-1.576	5.526
2007-02-06T13:40:58.270000	-5.197	0.881	-1.506	5.482
2007-02-06T13:40:59.270000	-5.193	0.882	-1.41	5.453
2007-02-06T13:41:00.270000	-5.15	0.975	-1.478	5.446
2007-02-06T13:41:01.270000	-5.108	1.106	-1.631	5.475
2007-02-06T13:41:02.269000	-5.139	1.258	-1.674	5.549
2007-02-06T13:41:03.269000	-5.224	1.205	-1.686	5.62
2007-02-06T13:41:04.269000	-5.25	0.869	-1.612	5.56
2007-02-06T13:41:05.269000	-5.176	0.851	-1.315	5.408
2007-02-06T13:41:06.269000	-5.285	1.093	-1.115	5.511
2007-02-06T13:41:07.269000	-5.4	1.071	-1.399	5.681
2007-02-06T13:41:08.269000	-5.307	0.903	-1.748	5.66
2007-02-06T13:41:09.269000	-5.126	0.76	-1.983	5.549
2007-02-06T13:41:10.269000	-5.01	0.889	-1.918	5.438
2007-02-06T13:41:11.269000	-5.031	0.914	-1.877	5.447
2007-02-06T13:41:12.269000	-5.112	0.887	-1.721	5.467
2007-02-06T13:41:13.269000	-5.261	0.853	-1.541	5.549
2007-02-06T13:41:14.269000	-5.258	0.803	-1.447	5.513
2007-02-06T13:41:15.269000	-5.191	0.997	-1.301	5.444
2007-02-06T13:41:16.269000	-5.133	1.332	-1.126	5.422
2007-02-06T13:41:17.269000	-5.24	1.451	-0.979	5.525
2007-02-06T13:41:18.269000	-5.275	1.357	-0.992	5.536
2007-02-06T13:41:19.269000	-5.203	1.36	-1.158	5.502
2007-02-06T13:41:20.269000	-5.188	1.36	-1.51	5.572
2007-02-06T13:41:21.269000	-4.966	1.193	-1.752	5.4
2007-02-06T13:41:22.269000	-4.81	1.241	-1.571	5.211
2007-02-06T13:41:23.268000	-4.797	1.275	-1.144	5.094
2007-02-06T13:41:24.268000	-5.06	1.652	-0.605	5.357
2007-02-06T13:41:25.268000	-5.245	1.782	-0.732	5.588
2007-02-06T13:41:26.268000	-4.917	1.594	-1.022	5.269
2007-02-06T13:41:27.268000	-4.508	1.365	-1.222	4.867
2007-02-06T13:41:28.268000	-4.398	1.385	-1.155	4.753
2007-02-06T13:41:29.268000	-4.585	1.594	-0.917	4.941
2007-02-06T13:41:30.268000	-4.03	1.411	-0.784	4.341
2007-02-06T13:41:31.268000	-3.801	1.395	-0.531	4.084
2007-02-06T13:41:32.268000	-3.786	1.442	-0.673	4.107
2007-02-06T13:41:33.268000	-3.149	1.224	-0.715	3.453
2007-02-06T13:41:34.268000	-2.453	0.969	-0.453	2.677
2007-02-06T13:41:35.268000	-2.128	0.974	-0.317	2.362
2007-02-06T13:41:36.268000	-2.546	0.955	-0.336	2.741
2007-02-06T13:41:37.268000	-3.179	1.323	-0.592	3.494
2007-02-06T13:41:38.268000	-3.736	1.545	-0.82	4.125
2007-02-06T13:41:39.268000	-4.083	1.474	-0.927	4.439
2007-02-06T13:41:40.268000	-4.389	1.545	-1.044	4.769
2007-02-06T13:41:41.268000	-4.689	1.774	-1.096	5.132
2007-02-06T13:41:42.268000	-4.968	1.937	-1.049	5.435
2007-02-06T13:41:43.268000	-5.116	2.033	-0.983	5.593
2007-02-06T13:41:44.268000	-5.136	1.932	-0.925	5.565
2007-02-06T13:41:45.267000	-5.211	1.803	-1.02	5.608
2007-02-06T13:41:46.267000	-5.193	1.564	-1.222	5.56
2007-02-06T13:41:47.267000	-5.048	1.478	-1.414	5.447
2007-02-06T13:41:48.267000	-4.833	1.524	-1.976	5.44
2007-02-06T13:41:49.267000	-4.691	1.45	-2.152	5.361
2007-02-06T13:41:50.267000	-4.726	1.101	-2.08	5.28
2007-02-06T13:41:51.267000	-4.813	0.944	-2.064	5.322
2007-02-06T13:41:52.267000	-4.817	0.862	-2.019	5.294
2007-02-06T13:41:53.267000	-4.879	0.735	-2.002	5.325
2007-02-06T13:41:54.267000	-4.831	0.667	-2.019	5.279
2007-02-06T13:41:55.267000	-4.869	0.746	-1.961	5.302
2007-02-06T13:41:56.267000	-4.88	0.782	-1.912	5.3
2007-02-06T13:41:57.267000	99999.999	99999.999	99999.999	99999.999
2007-02-06T13:41:58.267000	99999.999	99999.999	99999.999	99999.999
2007-02-06T13:41:59.267000	-4.976	0.958	-1.911	5.416
2007-02-06T13:42:00.267000	-4.869	0.888	-2.039	5.353
2007-02-06T13:42:01.267000	-4.847	1.004	-2.026	5.349
2007-02-06T13:42:02.267000	-4.905	1.223	-1.946	5.417
2007-02-06T13:42:03.267000	-5.056	1.275	-1.803	5.518
2007-02-06T13:42:04.267000	-5.056	0.934	-1.825	5.456
2007-02-06T13:42:05.267000	-4.857	0.901	-1.918	5.3
2007-02-06T13:42:06.267000	-4.874	1.082	-1.927	5.352
2007-02-06T13:42:07.266000	-5.166	0.799	-1.865	5.55
2007-02-06T13:42:08.266000	-5.214	0.053	-1.722	5.492
2007-02-06T13:42:09.266000	-4.988	0.206	-1.822	5.314
2007-02-06T13:42:10.266000	-5.037	0.348	-1.793	5.358
2007-02-06T13:42:11.266000	-5.049	0.406	-1.583	5.307
2007-02-06T13:42:12.266000	-5.047	0.661	-1.556	5.323
2007-02-06T13:42:13.266000	-5.052	0.642	-1.525	5.316
2007-02-06T13:42:14.266000	-5.019	0.62	-1.597	5.304
2007-02-06T13:42:15.266000	-5.026	0.623	-1.55	5.296
2007-02-06T13:42:16.266000	-5.02	0.759	-1.639	5.336
2007-02-06T13:42:17.266000	-5.154	0.77	-1.554	5.438
2007-02-06T13:42:18.266000	-5.235	0.617	-1.37	5.447
2007-02-06T13:42:19.266000	-5.077	0.498	-1.539	5.328
2007-02-06T13:42:20.266000	-4.951	0.832	-1.723	5.308
2007-02-06T13:42:21.266000	-5.032	0.961	-1.751	5.414
2007-02-06T13:42:22.266000	-5.078	0.869	-1.821	5.464
2007-02-06T13:42:23.266000	-5.109	0.716	-1.779	5.457
2007-02-06T13:42:24.266000	-5.166	0.818	-1.504	5.443
2007-02-06T13:42:25.266000	-5.248	0.906	-1.359	5.496
2007-02-06T13:42:26.266000	-5.25	0.817	-1.546	5.534
2007-02-06T13:42:27.266000	-5.037	0.778	-1.727	5.381
2007-02-06T13:42:28.266000	-4.844	1.091	-1.813	5.287
2007-02-06T13:42:29.265000	-4.976	1.135	-1.935	5.459
2007-02-06T13:42:30.265000	-5.129	0.724	-2.132	5.601
2007-02-06T13:42:31.265000	-5.123	-0.035	-2.484	5.693
2007-02-06T13:42:32.265000	-4.826	-0.659	-2.496	5.473
2007-02-06T13:42:33.265000	-4.759	-0.239	-2.332	5.305
2007-02-06T13:42:34.265000	-4.761	-0.079	-2.221	5.255
2007-02-06T13:42:35.265000	-4.59	-0.08	-2.433	5.196
2007-02-06T13:42:36.265000	-4.62	-0.075	-2.618	5.311
2007-02-06T13:42:37.265000	-4.661	0.048	-2.398	5.242
2007-02-06T13:42:38.265000	-4.72	0.252	-2.246	5.233
2007-02-06T13:42:39.265000	-4.753	0.491	-2.318	5.311
2007-02-06T13:42:40.265000	-4.989	0.099	-2.235	5.468
2007-02-06T13:42:41.265000	-4.957	-0.432	-2.28	5.474
2007-02-06T13:42:42.265000	-4.871	-0.047	-2.263	5.371
2007-02-06T13:42:43.265000	-5.017	0.084	-1.972	5.392
2007-02-06T13:42:44.265000	-4.875	0.387	-2.068	5.31
2007-02-06T13:42:45.265000	-4.913	0.499	-2.353	5.47
2007-02-06T13:42:46.265000	-4.736	0.551	-2.355	5.318
2007-02-06T13:42:47.265000	-4.683	0.758	-2.545	5.383
2007-02-06T13:42:48.265000	-4.679	0.79	-2.592	5.407
2007-02-06T13:42:49.265000	-4.898	0.749	-2.567	5.581
2007-02-06T13:42:50.265000	-5.107	0.436	-2.28	5.61
2007-02-06T13:42:51.264000	-5.082	0.389	-2.185	5.546
2007-02-06T13:42:52.264000	-5.135	0.449	-2.112	5.571
2007-02-06T13:42:53.264000	-5.187	0.397	-2.099	5.61
2007-02-06T13:42:54.264000	-5.114	0.373	-2.019	5.511
2007-02-06T13:42:55.264000	-5.016	0.631	-1.965	5.424
2007-02-06T13:42:56.264000	-5.099	0.482	-2.125	5.545
2007-02-06T13:42:57.264000	-5.015	0.417	-2.03	5.427
2007-02-06T13:42:58.264000	-5.042	0.625	-2.022	5.468
2007-02-06T13:42:59.264000	-5.025	0.47	-2.068	5.454
2007-02-06T13:43:00.264000	-5.0	0.436	-2.037	5.417
2007-02-06T13:43:01.264000	-5.03	0.474	-1.909	5.401
2007-02-06T13:43:02.264000	-5.083	0.32	-1.908	5.439
2007-02-06T13:43:03.264000	-5.037	0.224	-1.967	5.412
2007-02-06T13:43:04.264000	-5.05	0.148	-2.066	5.459
2007-02-06T13:43:05.264000	-4.984	0.077	-2.123	5.419
2007-02-06T13:43:06.264000	-4.716	0.37	-2.186	5.211
2007-02-06T13:43:07.264000	-4.042	0.672	-2.606	4.856
2007-02-06T13:43:08.264000	-3.58	0.933	-3.193	4.887
2007-02-06T13:43:09.264000	-3.936	1.046	-3.478	5.356
2007-02-06T13:43:10.264000	-4.115	0.649	-3.41	5.384
2007-02-06T13:43:11.264000	-4.03	1.02	-3.488	5.427
2007-02-06T13:43:12.264000	-4.333	0.824	-3.343	5.535
2007-02-06T13:43:13.263000	-4.138	0.831	-3.21	5.303
2007-02-06T13:43:14.263000	-4.167	1.034	-3.09	5.29
2007-02-06T13:43:15.263000	-4.599	0.526	-2.906	5.466
2007-02-06T13:43:16.263000	-4.66	0.411	-2.743	5.423
2007-02-06T13:43:17.263000	-4.502	0.644	-2.746	5.313
2007-02-06T13:43:18.263000	-4.521	0.721	-2.735	5.333
2007-02-06T13:43:19.263000	-4.676	0.363	-2.593	5.359
2007-02-06T13:43:20.263000	-4.378	0.515	-2.636	5.136
2007-02-06T13:43:21.263000	-4.477	0.723	-2.686	5.271
2007-02-06T13:43:22.263000	-4.542	0.631	-2.675	5.309
2007-02-06T13:43:23.263000	-4.565	0.626	-2.62	5.301
2007-02-06T13:43:24.263000	-4.549	0.633	-2.612	5.283
2007-02-06T13:43:25.263000	-4.603	0.655	-2.587	5.321
2007-02-06T13:43:26.263000	-4.626	0.564	-2.656	5.364
2007-02-06T13:43:27.263000	-4.426	0.379	-2.643	5.17
2007-02-06T13:43:28.263000	-4.465	0.392	-2.523	5.144
2007-02-06T13:43:29.263000	-4.471	0.497	-2.471	5.133
2007-02-06T13:43:30.263000	-4.518	0.618	-2.475	5.188
2007-02-06T13:43:31.263000	-4.6	0.643	-2.468	5.26
2007-02-06T13:43:32.263000	-4.528	0.693	-2.383	5.164
2007-02-06T13:43:33.263000	-4.531	0.662	-2.329	5.138
2007-02-06T13:43:34.263000	-4.526	0.555	-2.342	5.126
2007-02-06T13:43:35.262000	-4.421	0.469	-2.342	5.025
2007-02-06T13:43:36.262000	-4.446	0.348	-2.253	4.996
2007-02-06T13:43:37.262000	-4.115	-0.076	-1.958	4.557
2007-02-06T13:43:38.262000	-3.812	-0.263	-1.774	4.213
2007-02-06T13:43:39.262000	-4.163	-0.528	-1.857	4.589
2007-02-06T13:43:40.262000	-4.126	-1.398	-1.709	4.679
2007-02-06T13:43:41.262000	-3.588	-1.5	-1.628	4.216
2007-02-06T13:43:42.262000	-3.534	-1.194	-1.607	4.062
2007-02-06T13:43:43.262000	-3.407	-0.706	-1.791	3.914
2007-02-06T13:43:44.262000	-3.441	-0.273	-1.983	3.98
2007-02-06T13:43:45.262000	-3.816	-0.416	-2.077	4.364
2007-02-06T13:43:46.262000	-3.862	-0.418	-2.263	4.496
2007-02-06T13:43:47.262000	-3.872	-0.768	-2.47	4.657
2007-02-06T13:43:48.262000	-3.602	-0.976	-2.199	4.332
2007-02-06T13:43:49.262000	-3.694	-0.654	-2.348	4.426
2007-02-06T13:43:50.262000	-3.883	-0.782	-2.438	4.652
2007-02-06T13:43:51.262000	-3.57	-1.05	-2.122	4.283
2007-02-06T13:43:52.262000	-3.403	-0.823	-1.965	4.015
2007-02-06T13:43:53.262000	-3.58	-0.462	-2.41	4.341
2007-02-06T13:43:54.262000	-3.66	-0.19	-2.592	4.489
2007-02-06T13:43:55.262000	-3.662	-0.195	-2.488	4.432
2007-02-06T13:43:56.262000	-3.555	-0.188	-2.502	4.351
2007-02-06T13:43:57.261000	-3.571	-0.247	-2.497	4.365
2007-02-06T13:43:58.261000	-3.575	-0.1	-2.499	4.363
2007-02-06T13:43:59.261000	-3.632	-0.095	-2.484	4.402
2007-02-06T13:44:00.261000	-3.925	-0.134	-2.645	4.735
2007-02-06T13:44:01.261000	-3.934	-0.249	-2.538	4.688
2007-02-06T13:44:02.261000	-3.293	-0.755	-1.83	3.843
2007-02-06T13:44:03.261000	-2.861	-0.776	-1.532	3.337
2007-02-06T13:44:04.261000	-3.058	-0.837	-1.62	3.561
2007-02-06T13:44:05.261000	-3.134	-0.789	-1.74	3.671
2007-02-06T13:44:06.261000	-3.075	-0.704	-1.719	3.592
2007-02-06T13:44:07.261000	-3.0	-0.601	-1.705	3.502
2007-02-06T13:44:08.261000	-3.104	-0.576	-1.738	3.604
2007-02-06T13:44:09.261000	-3.237	-0.736	-1.892	3.821
2007-02-06T13:44:10.261000	-3.442	-0.858	-2.055	4.1
2007-02-06T13:44:11.261000	-3.589	-0.899	-1.964	4.189
2007-02-06T13:44:12.261000	-3.715	-0.874	-2.045	4.33
2007-02-06T13:44:13.261000	-3.787	-0.938	-2.066	4.415
2007-02-06T13:44:14.261000	-3.627	-0.971	-1.959	4.235
2007-02-06T13:44:15.261000	-3.541	-1.045	-1.897	4.151
2007-02-06T13:44:16.261000	-3.491	-1.091	-2.161	4.248
2007-02-06T13:44:17.261000	-3.494	-0.575	-2.261	4.201
2007-02-06T13:44:18.261000	-3.692	-0.256	-2.436	4.43
2007-02-06T13:44:19.260000	-3.784	-0.535	-2.386	4.506
2007-02-06T13:44:20.260000	-3.467	-0.707	-2.145	4.137
2007-02-06T13:44:21.260000	-3.254	-0.642	-1.841	3.793
2007-02-06T13:44:22.260000	-3.17	-0.364	-1.755	3.642
2007-02-06T13:44:23.260000	-3.329	-0.406	-1.833	3.822
2007-02-06T13:44:24.260000	-3.294	-0.546	-1.55	3.681
2007-02-06T13:44:25.260000	-3.174	-0.451	-1.487	3.534
2007-02-06T13:44:26.260000	-3.282	-0.302	-1.635	3.679
2007-02-06T13:44:27.260000	-3.675	-0.398	-1.897	4.155
2007-02-06T13:44:28.260000	-3.917	-0.859	-1.954	4.461
2007-02-06T13:44:29.260000	-3.972	-0.989	-1.976	4.545
2007-02-06T13:44:30.260000	-4.193	-1.323	-2.012	4.835
2007-02-06T13:44:31.260000	-4.324	-1.399	-1.722	4.86
2007-02-06T13:44:32.260000	-4.299	-1.433	-1.682	4.834
2007-02-06T13:44:33.260000	-4.008	-1.3	-1.982	4.657
2007-02-06T13:44:34.260000	-4.169	-1.128	-2.107	4.806
2007-02-06T13:44:35.260000	-4.279	-0.708	-2.605	5.059
2007-02-06T13:44:36.260000	-4.347	-0.817	-2.603	5.133
2007-02-06T13:44:37.260000	-4.223	-1.036	-2.368	4.951
2007-02-06T13:44:38.260000	-4.122	-1.167	-2.283	4.854
2007-02-06T13:44:39.260000	-4.309	-1.066	-2.276	4.988
2007-02-06T13:44:40.259000	-4.419	-1.03	-2.076	4.99
2007-02-06T13:44:41.259000	-4.437	-1.076	-2.087	5.02
2007-02-06T13:44:42.259000	-4.211	-1.178	-2.094	4.848
2007-02-06T13:44:43.259000	-4.398	-1.664	-1.974	5.1
2007-02-06T13:44:44.259000	-4.682	-1.825	-1.804	5.339
2007-02-06T13:44:45.259000	-4.699	-2.144	-1.464	5.368
2007-02-06T13:44:46.259000	-4.578	-1.809	-1.937	5.29
2007-02-06T13:44:47.259000	-4.728	-1.611	-1.996	5.379
2007-02-06T13:44:48.259000	-4.703	-1.95	-1.857	5.419
2007-02-06T13:44:49.259000	-4.424	-1.841	-2.271	5.302
2007-02-06T13:44:50.259000	-4.197	-1.378	-2.703	5.179
2007-02-06T13:44:51.259000	-4.344	-1.854	-2.454	5.322
2007-02-06T13:44:52.259000	-4.466	-2.291	-1.97	5.392
2007-02-06T13:44:53.259000	-4.504	-2.409	-1.583	5.348
2007-02-06T13:44:54.259000	-4.57	-2.493	-1.38	5.385
2007-02-06T13:44:55.259000	-4.602	-2.461	-1.14	5.341
2007-02-06T13:44:56.259000	-4.368	-2.268	-1.503	5.146
2007-02-06T13:44:57.259000	-4.126	-2.77	-0.781	5.031
2007-02-06T13:44:58.259000	-3.324	-1.758	-0.967	3.883
2007-02-06T13:44:59.259000	-2.946	-0.605	-1.993	3.608
2007-02-06T13:45:00.259000	-2.15	-0.397	-1.517	2.661
2007-02-06T13:45:01.259000	-2.018	0.022	-1.023	2.263
2007-02-06T13:45:02.258000	-0.375	1.411	-0.734	1.635
2007-02-06T13:45:03.258000	0.288	2.911	-1.586	3.328
2007-02-06T13:45:04.258000	-0.977	3.535	-2.102	4.227
2007-02-06T13:45:05.258000	-1.303	2.708	-2.313	3.792
2007-02-06T13:45:06.258000	-1.894	2.464	-2.913	4.26
2007-02-06T13:45:07.258000	-2.55	1.423	-3.806	4.797
2007-02-06T13:45:08.258000	-2.807	0.503	-2.664	3.902
2007-02-06T13:45:09.258000	-1.661	1.372	-1.127	2.432
2007-02-06T13:45:10.258000	-1.211	2.389	-1.586	3.114
2007-02-06T13:45:11.258000	-1.336	2.092	-1.321	2.812
2007-02-06T13:45:12.258000	-0.024	2.673	0.776	2.784
2007-02-06T13:45:13.258000	-0.644	3.102	-0.414	3.195
2007-02-06T13:45:14.258000	-1.909	1.969	-1.781	3.27
2007-02-06T13:45:15.258000	-1.103	1.009	-1.289	1.974
2007-02-06T13:45:16.258000	-2.032	-0.414	-0.985	2.296
2007-02-06T13:45:17.258000	-1.644	-1.547	-1.007	2.472
2007-02-06T13:45:18.258000	-0.861	-1.066	-0.433	1.437
2007-02-06T13:45:19.258000	-0.544	-0.11	-0.345	0.654
2007-02-06T13:45:20.258000	0.017	0.342	0.135	0.369
2007-02-06T13:45:21.258000	0.585	0.199	0.295	0.684
2007-02-06T13:45:22.258000	0.881	0.217	0.415	0.998
2007-02-06T13:45:23.258000	1.095	0.679	0.648	1.443
2007-02-06T13:45:24.257000	1.321	0.549	0.76	1.62
2007-02-06T13:45:25.257000	0.936	0.319	0.717	1.222
2007-02-06T13:45:26.257000	0.1	0.552	0.491	0.745
2007-02-06T13:45:27.257000	0.685	-0.267	0.639	0.974
2007-02-06T13:45:28.257000	1.201	0.258	1.041	1.61
2007-02-06T13:45:29.257000	1.319	0.468	0.916	1.673
2007-02-06T13:45:30.257000	1.651	1.214	1.036	2.296
2007-02-06T13:45:31.257000	1.71	1.794	1.077	2.702
2007-02-06T13:45:32.257000	1.873	2.335	1.064	3.177
2007-02-06T13:45:33.257000	1.804	3.191	0.865	3.766
2007-02-06T13:45:34.257000	1.69	3.067	0.681	3.568
2007-02-06T13:45:35.257000	1.88	2.892	0.855	3.553
2007-02-06T13:45:36.257000	1.798	3.046	0.763	3.619
2007-02-06T13:45:37.257000	1.906	3.054	0.709	3.67
2007-02-06T13:45:38.257000	2.081	3.064	0.746	3.779
2007-02-06T13:45:39.257000	2.01	3.247	0.568	3.861
2007-02-06T13:45:40.257000	1.919	2.753	0.729	3.435
2007-02-06T13:45:41.257000	1.831	2.295	1.092	3.133
2007-02-06T13:45:42.257000	2.008	2.604	0.95	3.423
2007-02-06T13:45:43.257000	2.07	2.735	0.709	3.503
2007-02-06T13:45:44.257000	1.662	2.726	0.883	3.313
2007-02-06T13:45:45.257000	1.351	2.325	0.602	2.756
2007-02-06T13:45:46.256000	1.436	1.756	0.653	2.361
2007-02-06T13:45:47.256000	1.381	2.223	0.518	2.668
2007-02-06T13:45:48.256000	1.098	2.159	0.292	2.44
2007-02-06T13:45:49.256000	0.479	2.186	0.2	2.247
2007-02-06T13:45:50.256000	0.125	1.948	-0.131	1.957
2007-02-06T13:45:51.256000	-0.163	1.683	-0.734	1.844
2007-02-06T13:45:52.256000	-0.501	0.745	-0.508	1.032
2007-02-06T13:45:53.256000	-0.229	0.041	0.061	0.241
2007-02-06T13:45:54.256000	1.146	0.862	1.025	1.763
2007-02-06T13:45:55.256000	0.572	1.342	0.711	1.623
2007-02-06T13:45:56.256000	-1.112	0.613	-0.985	1.607
2007-02-06T13:45:57.256000	-2.171	0.64	-1.442	2.684
2007-02-06T13:45:58.256000	-2.061	-0.411	-1.787	2.759
2007-02-06T13:45:59.256000	-1.575	-0.831	-1.585	2.385
2007-02-06T13:46:00.256000	-1.883	-0.432	-1.784	2.63
2007-02-06T13:46:01.256000	-1.876	-0.284	-1.77	2.595
2007-02-06T13:46:02.256000	-1.799	-0.148	-1.987	2.684
2007-02-06T13:46:03.256000	-2.075	-0.445	-2.213	3.066
2007-02-06T13:46:04.256000	-2.127	-0.628	-1.91	2.927
2007-02-06T13:46:05.256000	-1.973	0.796	-1.567	2.642
2007-02-06T13:46:06.256000	-2.662	1.386	-1.799	3.5
2007-02-06T13:46:07.256000	-2.556	0.839	-2.051	3.383
2007-02-06T13:46:08.255000	-2.797	0.576	-2.461	3.77
