# *******************************************
# SAMPLE TIME-SERIES FILE
# Data extracted from a numerical simulation
# No. of data points: 401
# Time resolution: 2.82e-05 sec.
# Col. 1: time [sec.]
# Col. 2: one-component electric field [mV/m]
# Horizontal separator: TAB
# *******************************************
4.6530e-03	+5.3465e+02
4.6812e-03	+7.7564e+02
4.7094e-03	+4.6591e+02
4.7376e-03	-3.7769e+02
4.7658e-03	-3.6203e+02
4.7940e-03	+6.3768e+01
4.8222e-03	+1.6742e+02
4.8504e-03	+4.8576e+01
4.8786e-03	-2.7543e+02
4.9068e-03	-2.5313e+01
4.9350e-03	+5.6979e+02
4.9632e-03	+4.9829e+02
4.9914e-03	+2.4303e+02
5.0196e-03	+2.5638e+02
5.0478e-03	+9.5755e+01
5.0760e-03	+4.7403e+02
5.1042e-03	+3.2216e+02
5.1324e-03	+5.8650e+01
5.1606e-03	-9.9370e+00
5.1888e-03	+2.9618e+02
5.2170e-03	+1.0131e+03
5.2452e-03	+1.0512e+03
5.2734e-03	+2.6723e+02
5.3016e-03	-5.1970e-01
5.3298e-03	-4.9094e+01
5.3580e-03	+2.8696e+02
5.3862e-03	+5.1329e+02
5.4144e-03	+2.1359e+02
5.4426e-03	+1.7194e+02
5.4708e-03	+4.8836e+02
5.4990e-03	+8.8069e+02
5.5272e-03	+7.0658e+02
5.5554e-03	+6.5251e+01
5.5836e-03	-3.6105e+02
5.6118e-03	+6.0648e+01
5.6400e-03	+6.6926e+02
5.6682e-03	+8.7894e+02
5.6964e-03	+4.2256e+02
5.7246e-03	+2.6453e+02
5.7528e-03	+3.5282e+02
5.7810e-03	+5.7157e+02
5.8092e-03	+2.9134e+02
5.8374e-03	+1.9819e+02
5.8656e-03	+3.3907e+02
5.8938e-03	+7.5438e+02
5.9220e-03	+7.8847e+02
5.9502e-03	+4.1442e+02
5.9784e-03	+5.2507e+01
6.0066e-03	+1.2705e+01
6.0348e-03	+3.6080e+02
6.0630e-03	+6.6711e+02
6.0912e-03	+6.7148e+02
6.1194e-03	+5.2166e+02
6.1476e-03	+5.5526e+02
6.1758e-03	+6.7590e+01
6.2040e-03	-3.9053e+02
6.2322e-03	+1.5650e+02
6.2604e-03	+8.7898e+02
6.2886e-03	+1.1259e+03
6.3168e-03	+4.9551e+02
6.3450e-03	+2.2343e+01
6.3732e-03	-1.6132e+02
6.4014e-03	+1.0899e+02
6.4296e-03	+4.4720e+02
6.4578e-03	+7.2092e+02
6.4860e-03	+2.1177e+02
6.5142e-03	+1.3131e+02
6.5424e-03	+2.1211e+02
6.5706e-03	+7.9913e+01
6.5988e-03	-8.4491e+01
6.6270e-03	+2.0357e+02
6.6552e-03	+4.9785e+02
6.6834e-03	+2.0445e+00
6.7116e-03	-2.8366e+02
6.7398e-03	+1.5514e+02
6.7680e-03	+2.3786e+02
6.7962e-03	+4.8250e+01
6.8244e-03	+8.6505e+01
6.8526e-03	-1.0690e+02
6.8808e-03	+1.7117e+01
6.9090e-03	+6.0860e+01
6.9372e-03	+5.5688e+01
6.9654e-03	-1.8787e+02
6.9936e-03	-3.2545e+02
7.0218e-03	+3.8029e+02
7.0500e-03	+9.0659e+02
7.0782e-03	+5.8811e+01
7.1064e-03	-4.1414e+02
7.1346e-03	-1.8271e+02
7.1628e-03	+2.3332e+02
7.1910e-03	+4.1712e+02
7.2192e-03	+3.9080e+02
7.2474e-03	+2.9974e+02
7.2756e-03	+1.6379e+02
7.3038e-03	+1.8867e+02
7.3320e-03	+4.8594e+02
7.3602e-03	+1.6992e+02
7.3884e-03	-1.9620e+02
7.4166e-03	+6.2098e+02
7.4448e-03	+6.4423e+02
7.4730e-03	+1.5915e+01
7.5012e-03	-4.7031e+02
7.5294e-03	+2.8040e+02
7.5576e-03	+9.5466e+02
7.5858e-03	+3.4658e+02
7.6140e-03	-2.3629e+02
7.6422e-03	-1.0279e+02
7.6704e-03	+3.8556e+01
7.6986e-03	+2.3302e+02
7.7268e-03	+2.9399e+02
7.7550e-03	-2.6515e+02
7.7832e-03	-1.3113e+02
7.8114e-03	+4.4561e+02
7.8396e-03	+9.6796e+02
7.8678e-03	+1.4584e+02
7.8960e-03	-7.8096e+02
7.9242e-03	-7.2896e+01
7.9524e-03	+5.7619e+02
7.9806e-03	+3.3123e+02
8.0088e-03	+2.5745e-01
8.0370e-03	+1.8583e+01
8.0652e-03	+4.3714e+02
8.0934e-03	+6.6469e+02
8.1216e-03	+1.8857e+02
8.1498e-03	-3.2409e+01
8.1780e-03	-4.1090e+01
8.2062e-03	+5.4222e+02
8.2344e-03	+1.1105e+03
8.2626e-03	+1.8362e+02
8.2908e-03	-2.6798e+02
8.3190e-03	+3.9800e+02
8.3472e-03	+8.9895e+02
8.3754e-03	+6.6482e+02
8.4036e-03	-3.8064e+01
8.4318e-03	+1.0257e+02
8.4600e-03	+6.2296e+02
8.4882e-03	+5.0537e+02
8.5164e-03	+4.6005e+02
8.5446e-03	+3.5563e+02
8.5728e-03	+3.0559e+02
8.6010e-03	+7.0890e+02
8.6292e-03	+2.9034e+02
8.6574e-03	-1.7634e+02
8.6856e-03	+1.7930e+02
8.7138e-03	+8.2778e+02
8.7420e-03	+1.0788e+03
8.7702e-03	+4.5244e+01
8.7984e-03	-2.4254e+02
8.8266e-03	+6.3487e+02
8.8548e-03	+7.8382e+02
8.8830e-03	+6.6140e+02
8.9112e-03	+1.8675e+01
8.9394e-03	-2.1058e+02
8.9676e-03	+1.7605e+02
8.9958e-03	+3.3758e+02
9.0240e-03	+2.5154e+02
9.0522e-03	-2.2816e+01
9.0804e-03	+5.1849e+01
9.1086e-03	+4.8401e+02
9.1368e-03	+7.2500e+01
9.1650e-03	-7.5475e+02
9.1932e-03	-6.3847e+02
9.2214e-03	-3.4215e+02
9.2496e-03	+1.1667e+02
9.2778e-03	+5.7529e+01
9.3060e-03	-3.1497e+02
9.3342e-03	-4.3728e+02
9.3624e-03	-6.2775e+02
9.3906e-03	-5.8347e+02
9.4188e-03	-3.7721e+02
9.4470e-03	-4.3532e+02
9.4752e-03	-3.3958e+02
9.5034e-03	-5.6938e+02
9.5316e-03	-7.5431e+02
9.5598e-03	-5.5305e+02
9.5880e-03	-3.1274e+02
9.6162e-03	-1.6886e+02
9.6444e-03	-3.6849e+02
9.6726e-03	-9.3360e+02
9.7008e-03	-8.2702e+02
9.7290e-03	-2.2256e+02
9.7572e-03	-1.7378e+02
9.7854e-03	-3.8443e+02
9.8136e-03	-5.0520e+02
9.8418e-03	-3.7718e+02
9.8700e-03	-3.8795e+02
9.8982e-03	-6.0061e+02
9.9264e-03	-1.7562e+02
9.9546e-03	+1.4844e+02
9.9828e-03	-1.3570e+02
1.0011e-02	-2.3902e+02
1.0039e-02	-1.5190e+02
1.0067e-02	-3.9996e+02
1.0096e-02	-3.3225e+02
1.0124e-02	+1.5394e+01
1.0152e-02	-9.2167e+01
1.0180e-02	-3.8902e+02
1.0208e-02	-6.9858e+01
1.0237e-02	+5.7491e+02
1.0265e-02	+1.2914e+01
1.0293e-02	-7.4844e+02
1.0321e-02	-4.8696e+02
1.0349e-02	+1.3789e+02
1.0378e-02	-2.2863e+01
1.0406e-02	-3.2829e+02
1.0434e-02	-4.7797e+02
1.0462e-02	-3.5499e+02
1.0490e-02	+1.4972e+02
1.0519e-02	+5.5534e+02
1.0547e-02	+9.2285e+01
1.0575e-02	-6.5431e+02
1.0603e-02	-3.5092e+02
1.0631e-02	+3.0223e+02
1.0660e-02	+7.8220e+01
1.0688e-02	-2.5365e+02
1.0716e-02	+5.5556e+01
1.0744e-02	+2.8748e+02
1.0772e-02	+1.9219e+02
1.0801e-02	+2.0652e+02
1.0829e-02	+3.0344e+02
1.0857e-02	+1.8993e+02
1.0885e-02	+5.1203e+02
1.0913e-02	+5.4967e+02
1.0942e-02	-7.6847e+01
1.0970e-02	-5.4464e+01
1.0998e-02	+8.7630e+02
1.1026e-02	+8.7062e+02
1.1054e-02	+3.3903e+02
1.1083e-02	+2.0504e+02
1.1111e-02	+7.8982e+02
1.1139e-02	+9.1362e+02
1.1167e-02	+3.3121e+02
1.1195e-02	+6.3921e+01
1.1224e-02	+1.4564e+02
1.1252e-02	+6.1525e+02
1.1280e-02	+1.2015e+03
